Vegetable,Season,Month,Temp,Deasaster Happen in last 3month,State,Price per kg
Cucumber,Summer,February,16.021555263753854,1,Gujarat,20.086939732879657
Cucumber,Summer,August,33.48833062949681,0,Telangana,151.088894896847
Tomato,Autumn,May,14.903923419092415,0,Jharkhand,190.65012922175546
Radish,Autumn,February,22.35113216319047,1,Arunachal Pradesh,133.30002168939387
Tomato,Winter,April,23.576979167396793,1,Madhya Pradesh,161.58835084795118
Chilly,Winter,December,31.980186878347695,1,Goa,26.833443750910558
Bitter gourd,Monsoon,May,39.476220717216876,0,Odisha,47.49689843792625
Brinjal,Spring,September,26.325474877484538,1,Maharashtra,133.15401261412111
Pumpkin,Monsoon,November,39.44302527243652,1,Nagaland,21.540128424362223
Peas,Spring,May,33.83104023398607,0,Assam,33.43729914082677
Bitter gourd,Summer,November,28.832957550062215,1,Daman and Diu,75.95414577293296
Pointed grourd,Monsoon,February,37.36405337348281,1,Rajasthan,185.5705930846839
Chilly,Monsoon,August,34.69577230603091,0,Kerala,178.1586798955984
Cabbage,Autumn,December,24.309305412513012,1,Uttar Pradesh,101.35988211432165
Bitter gourd,Monsoon,June,30.578960633123838,1,Tamil Nadu,67.53549240067255
Okra,Spring,June,28.635167131068926,1,Arunachal Pradesh,162.86751557482367
Garlic,Autumn,May,13.77221998041026,1,Andaman and Nicobar Islands,117.03834578723922
Ginger,Summer,September,21.146505892432344,0,Lakshadweep,72.451223849038
Chilly,Monsoon,October,15.146153168691797,0,Tripura,83.17701350447999
Bitter gourd,Winter,September,21.852166071759143,0,Uttar Pradesh,72.86947473201126
Cabbage,Winter,November,34.524376214758256,1,Nagaland,133.5075286392879
Radish,Autumn,February,26.77068026857323,0,Arunachal Pradesh,26.497010358699676
Pointed grourd,Summer,June,24.788577941225444,1,Andhra Pradesh,36.10485102940291
Onion,Summer,October,39.98688816509347,1,Puducherry,131.69119424813067
Pumpkin,Spring,March,13.29723878101557,0,West Bengal,93.08165486312326
Cabbage,Winter,June,33.10223331376358,1,West Bengal,104.79326959809708
Tomato,Spring,December,35.93378800677513,1,Meghalaya,194.649467600188
Cucumber,Winter,November,12.75117157524759,1,Lakshadweep,106.54632722236046
Cabbage,Spring,April,34.514690558793575,1,Maharashtra,44.47231930881452
Pointed grourd,Spring,June,23.177000984781266,1,Karnataka,111.54118739351095
Potato,Monsoon,June,32.740584611790695,1,Assam,131.6952586805955
Onion,Autumn,February,23.085567275721644,0,Gujarat,119.95647826518491
Bitter gourd,Autumn,September,38.94475095322633,0,Telangana,35.59412667368031
Tomato,Spring,January,12.407522469997428,0,Rajasthan,24.57885489527009
Ginger,Monsoon,December,36.329512491210416,1,Delhi,37.60144407813132
Garlic,Autumn,May,23.504888197192642,1,Meghalaya,21.193176136486457
Cabbage,Autumn,March,22.8895960399947,0,Jharkhand,112.55892011593926
Cauliflower,Autumn,April,18.271096356801706,1,Uttarakhand,78.61509767047107
Tomato,Winter,February,22.24450690048039,0,Lakshadweep,80.19645330760903
Cucumber,Monsoon,May,21.50735129843048,0,Himachal Pradesh,166.8179529057936
Bitter gourd,Spring,August,23.70609112129889,1,Rajasthan,102.46430537994111
Bitter gourd,Summer,January,32.6874844839235,1,Haryana,38.96767603025481
Cabbage,Spring,July,22.289304713122988,0,Chandigarh,58.92137370321893
Cabbage,Autumn,October,39.14889789316454,0,Tamil Nadu,117.81590268066708
Radish,Monsoon,January,33.31826577089355,0,Andhra Pradesh,66.7575586534535
Tomato,Autumn,February,35.90057508769333,0,Tripura,126.18949252722982
Cabbage,Spring,August,19.49963577947883,1,Madhya Pradesh,33.0488227020658
Potato,Winter,May,27.61716503871039,1,West Bengal,197.24042892252655
Pumpkin,Summer,January,17.08819758899753,1,Lakshadweep,107.4927033733496
Radish,Monsoon,December,39.20255242707566,0,West Bengal,129.40617437165835
Bitter gourd,Spring,May,22.24174799937741,0,Kerala,196.20217443302505
Cauliflower,Spring,October,38.43135033720371,1,Bihar,80.07945578801886
Brinjal,Autumn,September,29.967413384691177,0,Gujarat,114.69565661088336
Onion,Autumn,November,27.11448667869184,1,Puducherry,89.47392305344115
Cauliflower,Autumn,October,11.6110935978577,1,Delhi,130.97747347333564
Pointed grourd,Spring,November,12.286287108105688,0,Meghalaya,116.40187641898426
Brinjal,Autumn,July,38.34890169414556,0,Rajasthan,154.68924208354326
Bitter gourd,Winter,January,14.300287404607761,1,Delhi,133.4342772300745
Radish,Autumn,December,21.86285571375233,0,Uttarakhand,106.81286195777002
Onion,Winter,October,29.229172455152835,0,Nagaland,143.76364412693985
Chilly,Spring,February,26.717963536214267,1,Andhra Pradesh,129.20025277022768
Bitter gourd,Winter,July,14.752282267623714,1,Meghalaya,172.50125836539218
Pointed grourd,Autumn,November,26.95345940963748,0,Tripura,152.65757121177455
Tomato,Spring,December,23.313066618881173,1,West Bengal,117.10031346139733
Radish,Summer,February,15.9623179053556,1,Goa,165.03268857360422
Brinjal,Spring,July,31.721209598738163,1,Tripura,187.36312577314445
Bitter gourd,Spring,January,34.413931631215476,1,Uttar Pradesh,74.72256619741131
Cabbage,Summer,August,35.550275975143,1,Andaman and Nicobar Islands,87.16736651364765
Pointed grourd,Winter,December,25.659333957345403,0,Maharashtra,119.39138876656997
Chilly,Winter,May,33.22340956852065,0,Sikkim,187.68189118877024
Onion,Spring,November,35.53511652793742,1,Puducherry,95.65396598430044
Brinjal,Winter,December,11.334828034449767,1,West Bengal,185.11859377387046
Okra,Monsoon,September,21.631418468556515,0,West Bengal,161.06939882800052
Peas,Autumn,September,11.047913330239226,1,Madhya Pradesh,116.19563953572518
Garlic,Autumn,November,25.6206562676185,1,West Bengal,199.15947752046256
Potato,Spring,September,13.24065175403799,0,Uttar Pradesh,114.51233313434669
Onion,Summer,June,29.052917085623665,0,Karnataka,137.50875417128688
Pumpkin,Spring,September,25.567503838488456,0,Karnataka,197.52648172084372
Brinjal,Winter,January,28.676722123720324,1,Assam,131.61182576482335
Pointed grourd,Autumn,December,25.868467961307026,1,Andhra Pradesh,34.183631466585695
Peas,Summer,June,31.865792309709963,0,Dadra and Nagar Haveli,92.10683111791157
Bitter gourd,Spring,December,31.504134786963043,0,Chhattisgarh,166.6189571090039
Potato,Autumn,January,30.03646897249525,0,Himachal Pradesh,181.57747859781009
Brinjal,Autumn,December,36.70208439528027,0,Telangana,99.89400007257659
Ginger,Summer,July,27.04857702370659,1,Karnataka,75.05568554320887
Cauliflower,Spring,June,39.56050822509284,0,Andaman and Nicobar Islands,143.94429632074718
Brinjal,Spring,February,13.749090855280938,0,Maharashtra,139.43870333132804
Peas,Winter,March,11.230097106834592,0,Tamil Nadu,156.99884378638097
Cauliflower,Summer,August,16.66379097297824,0,Arunachal Pradesh,169.8152929333231
Ginger,Monsoon,September,38.21592987093197,1,Gujarat,63.77677286830221
Cabbage,Winter,August,10.856525933380889,1,Manipur,159.85151428124527
Radish,Monsoon,January,23.260635506198312,1,Punjab,126.81376463579258
Radish,Monsoon,February,11.111973007618491,1,Maharashtra,143.13540439891062
Peas,Winter,January,24.15896548232027,1,Bihar,172.76537439923953
Onion,Spring,July,20.944150920142174,0,Punjab,187.66386843662502
Pumpkin,Monsoon,September,20.22948590251675,0,Haryana,95.09576986282998
Tomato,Summer,July,12.56329310194441,1,Delhi,90.93099703318974
Tomato,Spring,August,34.29415129766595,0,Bihar,138.26227873568757
Cabbage,Winter,October,22.73559278455996,0,Andaman and Nicobar Islands,49.068248587542115
Brinjal,Winter,November,33.38782668213085,0,Karnataka,123.21934754790547
Radish,Winter,March,38.35588955544956,1,Manipur,102.32509642907108
Cabbage,Summer,February,29.563276126458273,1,Puducherry,137.1277097440024
Potato,Monsoon,August,17.6708571124514,1,Sikkim,156.82085555058325
Cauliflower,Monsoon,September,33.60721572600323,0,Karnataka,115.51763874818651
Cucumber,Autumn,August,16.906415449359056,0,Uttar Pradesh,164.64452351355501
Chilly,Winter,March,27.680407389117534,1,Gujarat,165.23577249224456
Okra,Winter,June,18.800664211547016,0,Puducherry,72.49989879235869
Pointed grourd,Winter,November,33.499190710442306,0,Dadra and Nagar Haveli,186.93461155476558
Peas,Autumn,December,28.20944844576861,1,Tamil Nadu,20.376460297430917
Peas,Winter,October,18.006405292369152,1,Manipur,39.64944134437595
Tomato,Spring,June,36.61203687456956,1,Telangana,63.60250089394508
Potato,Spring,July,31.2025268359088,1,Lakshadweep,187.09628249923261
Brinjal,Spring,February,29.62292293109116,1,Uttarakhand,137.7028397939559
Onion,Autumn,October,21.648651047274186,0,Andaman and Nicobar Islands,173.12064503811084
Onion,Monsoon,December,17.262706781719707,1,Dadra and Nagar Haveli,82.72054129225003
Potato,Winter,April,21.731175781372695,0,Tripura,199.5004352539041
Bitter gourd,Spring,March,20.681761173038026,1,Assam,140.72688200976268
Brinjal,Winter,July,38.54343437316699,1,Andaman and Nicobar Islands,175.69918857209703
Cucumber,Monsoon,September,24.376894937123694,1,Jharkhand,67.20328401482308
Cabbage,Winter,May,36.736149427551226,1,Kerala,64.11472550038356
Peas,Summer,April,31.735640299429004,0,Madhya Pradesh,63.31599004764412
Cauliflower,Autumn,June,28.466161753914204,1,Arunachal Pradesh,80.6689823003836
Cabbage,Autumn,February,33.215316372649205,0,Arunachal Pradesh,163.6011902570859
Pumpkin,Summer,April,17.28103331413342,1,Puducherry,169.84930031844556
Radish,Summer,August,21.985137740971805,0,West Bengal,189.66858687995637
Peas,Autumn,September,39.888434590176004,0,Bihar,197.28158188875406
Cucumber,Monsoon,March,25.457080097362677,0,West Bengal,173.29966291652153
Peas,Spring,January,39.120268669452756,0,Mizoram,70.28272482645727
Onion,Autumn,January,35.606604384557315,1,West Bengal,101.84106306152977
Ginger,Spring,January,15.036077088678999,1,Uttar Pradesh,61.24119502464187
Radish,Summer,January,16.257162270568333,1,Haryana,124.96550954996053
Pointed grourd,Summer,March,15.993342264238404,0,Madhya Pradesh,40.13758428122223
Cauliflower,Winter,July,30.738269922798608,1,Madhya Pradesh,47.43031564270384
Peas,Monsoon,September,20.823300266080615,0,Chandigarh,56.03267218017626
Pointed grourd,Spring,May,32.11442689017116,0,West Bengal,63.891960919939606
Cucumber,Spring,May,23.613123859219,1,Delhi,143.4119338965205
Tomato,Autumn,August,11.501882478160837,1,Kerala,41.56658706206763
Cabbage,Monsoon,August,23.169870934515128,1,Jharkhand,28.211381962722847
Garlic,Autumn,May,36.0072867168753,0,Tamil Nadu,110.46694752787708
Cauliflower,Spring,June,28.999837739548656,1,Nagaland,90.45850879284903
Peas,Autumn,September,28.817604786837634,1,Nagaland,137.27799691838118
Brinjal,Winter,December,37.39966349501563,0,Himachal Pradesh,66.22266812541505
Radish,Autumn,March,28.41563798256466,0,Andhra Pradesh,48.45278497790834
Radish,Autumn,July,17.645602027704506,0,Chhattisgarh,30.199490737509937
Garlic,Summer,April,32.578209638409774,1,Uttar Pradesh,29.882339313111338
Cabbage,Summer,July,38.61792956384865,1,Chhattisgarh,175.81510286837116
Ginger,Autumn,September,20.092244637685326,1,Odisha,29.865978744270528
Onion,Autumn,September,34.76903775474366,0,Sikkim,51.148131342718656
Radish,Spring,May,33.0792391257712,0,Telangana,23.66614705747699
Tomato,Winter,December,33.16181178220302,1,Goa,96.34360364349935
Onion,Monsoon,November,32.001500597103494,0,Meghalaya,161.3427657560828
Peas,Summer,January,39.22964397617778,0,Manipur,196.8068121864198
Pumpkin,Winter,July,24.739698647022497,1,Puducherry,153.21187680721516
Cauliflower,Monsoon,October,35.107010687563886,1,Uttar Pradesh,153.1023546489558
Pumpkin,Winter,April,27.331354304245362,1,Gujarat,94.16332328329825
Brinjal,Autumn,March,38.80200591521084,1,Nagaland,34.40113514862505
Tomato,Autumn,April,11.611559115849428,0,Tripura,136.5768888672584
Radish,Summer,July,24.045524738304202,0,Goa,47.78408478527635
Radish,Spring,March,39.55523200246027,0,Odisha,146.14939585686184
Cauliflower,Winter,August,16.65596805031256,0,Goa,104.4063178532029
Ginger,Monsoon,August,12.056950311038541,0,West Bengal,194.29124284920525
Cabbage,Spring,January,37.33854966269294,1,Puducherry,20.63242580261399
Bitter gourd,Spring,April,17.982359539521166,0,Dadra and Nagar Haveli,78.03925244440423
Radish,Summer,January,30.163914804717827,0,Arunachal Pradesh,114.33349515890754
Radish,Winter,April,37.09748672395227,0,Chhattisgarh,128.5526882641564
Pumpkin,Monsoon,March,12.689620875394354,0,Himachal Pradesh,161.49657189342588
Ginger,Spring,January,38.126324618813946,0,Puducherry,161.00022290089572
Potato,Autumn,April,36.84368066990878,0,Dadra and Nagar Haveli,159.8569096676252
Tomato,Autumn,November,30.837739131430947,0,Karnataka,184.99355505751083
Ginger,Winter,January,24.917416884555042,1,Andhra Pradesh,144.086401398034
Cabbage,Spring,February,36.10691179742264,0,Chandigarh,178.32670484314932
Onion,Spring,August,10.183487024651019,0,Maharashtra,74.8716714126617
Cabbage,Monsoon,September,13.067570410351887,0,Mizoram,53.56470847764945
Radish,Spring,November,27.471760123441342,1,Arunachal Pradesh,66.13931946836368
Pointed grourd,Winter,January,35.56804814093151,1,Dadra and Nagar Haveli,180.22479481970814
Cucumber,Spring,May,10.0472182039734,0,Puducherry,118.19746458198173
Cauliflower,Monsoon,December,32.29389702450065,1,Daman and Diu,192.88496750382416
Cauliflower,Monsoon,February,34.5739562700329,0,Tamil Nadu,66.87598253628191
Pumpkin,Autumn,December,13.335752228462944,1,Andaman and Nicobar Islands,96.22412879541295
Ginger,Monsoon,April,22.791080437681494,0,Nagaland,79.12765472971267
Chilly,Autumn,May,22.88404425318239,0,Arunachal Pradesh,84.33657114821104
Onion,Spring,November,38.18908799605167,0,Uttarakhand,151.63366769109297
Radish,Summer,December,18.03019477437107,1,Gujarat,121.18448459312731
Potato,Winter,May,18.13589258903551,1,Assam,72.66527109539355
Pumpkin,Autumn,June,29.965832634421506,1,Meghalaya,165.13166167832753
Okra,Winter,July,24.336961114515624,0,Nagaland,49.44495246697064
Cucumber,Spring,January,34.88969121254442,1,Maharashtra,133.40261963687075
Ginger,Summer,March,30.64148054371161,0,Uttarakhand,20.80190806117956
Garlic,Monsoon,October,26.028174112394073,0,West Bengal,71.95100821411995
Cabbage,Spring,November,15.245769509248724,0,Haryana,68.8922358797723
Cucumber,Autumn,July,27.92630439222068,1,Assam,90.42170799785606
Garlic,Spring,January,16.148823969171023,0,Manipur,187.85712408486643
Brinjal,Autumn,September,35.23237023587301,1,Tripura,157.49206675396545
Radish,Summer,March,29.655655717198727,1,Delhi,75.72454048502615
Onion,Monsoon,March,18.51801889294979,1,Haryana,78.28826306158973
Potato,Spring,March,15.263383898536354,0,Nagaland,118.24346483490925
Tomato,Monsoon,February,28.350767424729117,0,Sikkim,144.7463375146175
Cucumber,Summer,February,29.895443598153896,0,Haryana,57.60939795553858
Pointed grourd,Monsoon,November,11.231553355762575,0,Kerala,178.0786115146523
Garlic,Autumn,October,12.693514783161685,0,Madhya Pradesh,53.74555761973805
Chilly,Summer,August,22.924692489401064,0,Himachal Pradesh,130.87666150792046
Pointed grourd,Winter,August,21.59141037242037,1,Manipur,96.63764350115443
Radish,Monsoon,February,19.46460933795954,1,Mizoram,32.626778671371845
Radish,Winter,April,11.646932009957126,0,Andhra Pradesh,83.23711255968084
Cauliflower,Monsoon,April,20.15406356587398,0,Chhattisgarh,99.68926413758592
Ginger,Monsoon,November,11.721561553275286,0,Meghalaya,156.81169509570825
Tomato,Autumn,November,30.85106411545462,0,Kerala,52.810948740004854
Brinjal,Winter,March,28.378270334523247,1,Chhattisgarh,132.6677372758025
Tomato,Autumn,October,13.18885537720006,1,Madhya Pradesh,195.14690247261274
Potato,Winter,March,33.758197627455154,1,Haryana,166.2208658439202
Tomato,Spring,August,32.98856069679901,0,Himachal Pradesh,63.65559961916678
Cabbage,Spring,September,29.96447560185026,1,Meghalaya,166.5504234720375
Pointed grourd,Autumn,August,19.952912301797568,0,Chandigarh,139.93791994836303
Okra,Winter,November,23.9328909956142,0,Dadra and Nagar Haveli,21.94157992075912
Pumpkin,Summer,December,36.274296441489035,0,Chhattisgarh,174.5146223694754
Pointed grourd,Summer,September,33.89788039541109,1,Arunachal Pradesh,78.13504263820869
Garlic,Monsoon,May,11.150057166653328,1,Daman and Diu,111.88180154556578
Radish,Autumn,February,32.56514228645325,0,Rajasthan,158.46511517730542
Ginger,Summer,February,35.45620504415716,1,Andaman and Nicobar Islands,133.06538450974068
Radish,Autumn,September,18.91947459577849,1,Goa,182.88602780986713
Cauliflower,Monsoon,October,39.252488717978636,0,Jharkhand,113.0973830308454
Tomato,Autumn,May,34.75536358602204,1,Bihar,108.80696681772021
Cauliflower,Monsoon,August,20.820330164009153,1,Himachal Pradesh,150.4684938663327
Onion,Monsoon,April,32.814595254575224,0,Mizoram,198.65924206947665
Brinjal,Winter,January,21.625759329199937,0,Uttar Pradesh,168.77312348657182
Ginger,Winter,May,20.53208869116681,1,Meghalaya,159.82937977745397
Pumpkin,Summer,January,12.052003042759532,1,Chandigarh,56.066860057921204
Okra,Spring,May,24.59571942388819,0,Uttarakhand,38.68108892885386
Peas,Autumn,September,37.96196377768477,0,Telangana,65.63415901226327
Chilly,Autumn,August,37.265070781599285,1,Andaman and Nicobar Islands,170.41730158119168
Garlic,Winter,November,10.920762572758981,1,Mizoram,199.76846568908843
Potato,Spring,February,17.501242402157445,1,Telangana,188.9793830519585
Radish,Winter,April,17.052589658505255,0,Daman and Diu,74.32317814625245
Cucumber,Monsoon,November,22.717212012770215,1,Maharashtra,168.05238229352278
Peas,Autumn,August,31.633922053186534,1,Chandigarh,109.24486514720394
