Vegetable,Season,Year,Month,Temp,Deasaster Happen in last 3month,State,Price per kg
Ginger,Autumn,2024,December,28.97312668114685,0,Andaman and Nicobar Islands,60.90609877
Garlic,Spring,2024,April,33.55231133181926,0,Bihar,139.8782766
Cucumber,Autumn,2024,May,16.64841110649541,1,Haryana,200.4746113
Garlic,Summer,2024,September,30.30934784400519,1,Lakshadweep,227.006191
Tomato,Monsoon,2024,March,28.423799328452205,1,Manipur,110.3515764
Onion,Winter,2024,June,11.553911175358317,0,Chandigarh,160.9960383
Cauliflower,Autumn,2024,April,11.24697146175292,1,Maharashtra,183.279321
Cabbage,Autumn,2024,September,37.32650967961692,0,Kerala,211.4256942
Brinjal,Summer,2024,August,38.660148649342744,0,Andaman and Nicobar Islands,145.4572001
Brinjal,Summer,2024,April,32.447522932070044,1,Karnataka,96.55271183
Garlic,Spring,2024,April,10.54338681566859,0,West Bengal,68.90852488
Brinjal,Spring,2024,December,19.063995263933048,0,Sikkim,100.3337501
Bitter gourd,Winter,2024,October,25.040970336882264,1,Karnataka,151.787637
Radish,Spring,2024,February,33.37021855460446,0,Sikkim,188.5040589
Peas,Spring,2024,November,37.737069042161366,1,Delhi,69.63590968
Potato,Monsoon,2024,February,36.96948404785629,0,Goa,77.29106888
Radish,Autumn,2024,February,10.346292385019781,0,Rajasthan,141.2470623
Cauliflower,Winter,2024,November,37.18769136452818,0,Andaman and Nicobar Islands,228.3362263
Okra,Autumn,2024,June,26.59591516380014,1,Puducherry,159.7113095
Brinjal,Summer,2024,July,11.255767003322227,0,Chhattisgarh,65.9878358
Chilly,Summer,2024,October,33.613989482763984,0,Tripura,112.4468102
Onion,Monsoon,2024,February,11.061864115879418,1,Gujarat,56.57449569
Onion,Spring,2024,February,35.37642679661659,1,Daman and Diu,160.6349424
Tomato,Summer,2024,October,13.148719325908385,0,Rajasthan,178.0026227
Garlic,Monsoon,2024,August,13.085297800197885,1,Andaman and Nicobar Islands,67.71090331
Radish,Monsoon,2024,March,15.184407684443373,0,Bihar,163.3032954
Onion,Summer,2024,September,38.18593094276456,1,Madhya Pradesh,58.35050797
Cauliflower,Monsoon,2024,June,15.416058490621499,0,Madhya Pradesh,233.4482179
Pointed grourd,Spring,2024,September,26.965638918738133,1,Bihar,201.2993953
Ginger,Spring,2024,June,25.27842197087528,0,Arunachal Pradesh,109.9853736
Pumpkin,Monsoon,2024,August,19.397987752753014,0,Dadra and Nagar Haveli,80.81468562
Okra,Spring,2024,August,21.268546409356667,1,Lakshadweep,58.94686718
Radish,Summer,2024,October,13.142185174262906,1,Puducherry,153.9433369
Cabbage,Monsoon,2024,August,15.43021106291388,0,Madhya Pradesh,217.5544231
Tomato,Winter,2024,December,29.459048449818862,0,Tripura,123.5326127
Chilly,Summer,2024,August,11.483024075020277,0,Chhattisgarh,75.34036196
Potato,Spring,2024,November,27.394516210152396,1,Uttar Pradesh,154.028824
Brinjal,Spring,2024,January,23.872990770354292,1,Kerala,234.0298369
Cucumber,Summer,2024,December,11.976514758356267,0,Himachal Pradesh,62.47378512
Cabbage,Winter,2024,March,12.69156519056067,0,Daman and Diu,156.9915843
Cauliflower,Winter,2024,July,11.483302629503967,1,Gujarat,191.3452231
Ginger,Summer,2024,December,30.743688757794068,1,Andhra Pradesh,86.2080869
Radish,Winter,2024,August,23.97102382298857,1,Jharkhand,177.7571544
Cauliflower,Winter,2024,December,39.95744440778198,1,Arunachal Pradesh,234.2852022
Bitter gourd,Monsoon,2024,October,33.21305901585147,0,Rajasthan,152.7513476
Bitter gourd,Monsoon,2024,July,37.87387976988454,0,Gujarat,71.45188164
Ginger,Winter,2024,June,26.08240151396495,0,Bihar,172.9237469
Cucumber,Spring,2024,April,27.74671890646613,0,Uttarakhand,230.1238968
Cucumber,Summer,2024,May,36.12398813877209,1,Andaman and Nicobar Islands,150.8973476
Onion,Autumn,2024,January,23.96891089206858,1,Gujarat,156.2500483
Cauliflower,Monsoon,2024,September,37.35591365032509,0,Karnataka,188.3829075
Potato,Winter,2024,October,31.45497370012674,1,Telangana,74.68665965
Cucumber,Spring,2024,June,19.232851200228325,1,Lakshadweep,225.3722931
Onion,Monsoon,2024,November,36.72389210450863,0,Meghalaya,160.0006168
Chilly,Monsoon,2024,September,31.82978264491298,0,Kerala,163.3786506
Tomato,Spring,2024,March,22.97684514366929,1,Madhya Pradesh,134.422742
Ginger,Summer,2024,December,21.898264935365923,1,Punjab,130.7662426
Bitter gourd,Summer,2024,February,28.663744313689207,0,Andaman and Nicobar Islands,211.4626711
Ginger,Winter,2024,March,31.549594085227668,0,Chhattisgarh,215.7788321
Pumpkin,Autumn,2024,June,25.032585778909734,0,Rajasthan,98.10495801
Potato,Winter,2024,August,39.05954439009227,0,Nagaland,116.2739215
Cauliflower,Summer,2024,May,11.96730489353025,0,Dadra and Nagar Haveli,120.1483799
Chilly,Winter,2024,April,33.66583341437611,0,Delhi,197.0362254
Cabbage,Summer,2024,July,13.826454106449535,0,Punjab,92.87209827
Potato,Autumn,2024,February,23.736500276423698,1,Odisha,133.1104173
Garlic,Winter,2024,April,37.63867530434992,0,Delhi,227.0967479
Onion,Autumn,2024,February,34.79126928801544,0,Delhi,94.95966693
Cauliflower,Monsoon,2024,March,30.29188633964692,1,Maharashtra,171.97862
Ginger,Winter,2024,August,18.046675235244056,0,Delhi,104.4020782
Bitter gourd,Winter,2024,August,14.811144430057727,1,Kerala,204.534595
Ginger,Summer,2024,February,35.36436241905612,1,Andaman and Nicobar Islands,120.7084399
Peas,Spring,2024,November,11.419075112378268,0,Uttarakhand,112.6290902
Brinjal,Spring,2024,June,15.286066208792873,0,Chhattisgarh,188.2268265
Pumpkin,Monsoon,2024,October,26.174807791256274,1,Maharashtra,58.52501027
Pumpkin,Monsoon,2024,May,38.69296547449685,0,Tripura,151.245627
Cauliflower,Winter,2024,July,26.88641060050267,1,Haryana,129.6017277
Onion,Autumn,2024,March,15.526708438546084,1,Kerala,188.0305396
Radish,Monsoon,2024,July,18.329902915809306,0,Uttarakhand,60.99273031
Cabbage,Spring,2024,November,35.500387234663805,1,Himachal Pradesh,214.324644
Tomato,Autumn,2024,September,13.178877960970077,0,Punjab,133.3817787
Pumpkin,Monsoon,2024,May,34.65189088782083,0,Chhattisgarh,155.751436
Ginger,Winter,2024,April,25.841904129817372,0,Uttarakhand,93.80267202
Cabbage,Monsoon,2024,February,16.918747189744032,0,Odisha,206.0496274
Chilly,Winter,2024,September,13.588681153534004,0,Karnataka,172.3123092
Cabbage,Summer,2024,December,25.65883316027258,1,Meghalaya,88.04538633
Okra,Spring,2024,December,19.80784599880822,0,Jharkhand,105.2271146
Bitter gourd,Winter,2024,November,23.817426380518604,1,Delhi,86.15908974
Radish,Autumn,2024,December,24.901832922899544,0,Himachal Pradesh,206.3178042
Brinjal,Summer,2024,March,36.63577597255183,0,Telangana,122.8811006
Garlic,Winter,2024,February,18.406263284105805,1,Bihar,136.089226
Chilly,Autumn,2024,January,22.50111883967892,1,Kerala,78.10996993
Radish,Spring,2024,August,34.629992099557796,1,Manipur,66.49525137
Onion,Monsoon,2024,January,38.99621029,0,Uttarakhand,176.4215615
Pumpkin,Winter,2024,June,26.19110115880187,0,Nagaland,55.66270998
Okra,Spring,2024,April,13.642149966410186,1,Chandigarh,163.3820045
Radish,Spring,2024,March,21.341644102225136,0,Chandigarh,231.2818346
Cucumber,Winter,2024,October,34.86585213,0,Chandigarh,112.6250219
Cucumber,Winter,2024,October,23.225018225352805,1,Chhattisgarh,226.6445389
Tomato,Summer,2024,January,32.7224427,0,Telangana,129.3723966
Potato,Summer,2024,December,38.47546688914455,0,Meghalaya,75.92996349
Cauliflower,Winter,2024,January,34.90497282745998,1,Haryana,63.01311995
Peas,Autumn,2024,April,26.544140741545522,1,Rajasthan,206.8031648
Radish,Summer,2024,August,13.358266555899814,1,Haryana,77.90529953
Chilly,Winter,2024,March,26.388977690782173,0,Goa,135.0508599
Okra,Monsoon,2024,January,26.5458175,1,Tamil Nadu,69.44120789
Cauliflower,Monsoon,2024,December,24.58089652205812,1,Tamil Nadu,212.506242
Potato,Winter,2024,September,14.302599064976159,1,Nagaland,78.60014181
Pumpkin,Autumn,2024,July,19.551671938220093,1,Tripura,161.9434821
Potato,Winter,2024,August,38.32959515881757,0,Sikkim,208.4712888
Cauliflower,Winter,2024,September,13.490686968948491,0,Odisha,180.3178275
Okra,Spring,2024,December,10.140164470697353,1,Daman and Diu,201.7432085
Garlic,Spring,2024,November,26.63595363377306,0,Tamil Nadu,116.4222936
Cucumber,Summer,2024,January,34.86360366188815,1,Punjab,129.7964513
Pumpkin,Autumn,2024,February,13.984015985081207,0,Karnataka,158.2592406
Potato,Summer,2024,December,19.355603206198325,0,Rajasthan,86.39151271
Ginger,Autumn,2024,July,28.562670882721893,0,Telangana,186.185036
Ginger,Summer,2024,July,31.582787843624924,0,Sikkim,181.7621528
Pointed grourd,Spring,2024,February,26.350467897741414,0,Nagaland,177.7163482
Cabbage,Winter,2024,February,26.236159768037147,1,Odisha,153.477818
Peas,Autumn,2024,January,36.743053314357326,0,Odisha,98.74406769
Cauliflower,Autumn,2024,December,26.521099598732704,1,Dadra and Nagar Haveli,154.613585
Radish,Winter,2024,January,20.441254067342992,1,Karnataka,130.0331375
Radish,Monsoon,2024,December,11.227799590920686,0,Jharkhand,71.13324295
Cabbage,Autumn,2024,December,28.795288528838462,0,Arunachal Pradesh,64.73489356
Ginger,Spring,2024,April,25.684012102310184,1,Bihar,69.08681652
Radish,Autumn,2024,January,25.555801963744003,1,Uttar Pradesh,211.6986676
Peas,Monsoon,2024,December,29.29652680584259,1,Puducherry,56.64656415
Radish,Summer,2024,May,39.42849232408375,0,Goa,156.1826414
Potato,Summer,2024,June,33.539782741195374,0,Jharkhand,63.21941163
Pumpkin,Spring,2024,October,27.158028585899025,0,Goa,104.6666088
Cucumber,Winter,2024,April,18.125876822988502,0,Telangana,205.6229801
Peas,Summer,2024,November,10.756495085745662,1,Haryana,66.60657921
Onion,Spring,2024,August,29.900051907784075,1,Dadra and Nagar Haveli,167.0418113
Cabbage,Winter,2024,June,26.572845021897944,1,Nagaland,118.651017
Cauliflower,Summer,2024,April,34.57774585867581,1,Kerala,123.8172434
Pumpkin,Winter,2024,July,18.99264688502701,1,Bihar,57.86837381
Pointed grourd,Monsoon,2024,May,30.579373149946832,0,Tripura,117.4434975
Cauliflower,Summer,2024,December,26.155802388087274,1,Chhattisgarh,185.9771221
Radish,Autumn,2024,July,24.075746350164252,1,Sikkim,197.047713
Peas,Spring,2024,August,20.756466651493014,1,Uttarakhand,212.9638599
Brinjal,Spring,2024,January,23.343162725635153,1,Chandigarh,71.62918591
Chilly,Winter,2024,June,25.520817058875068,0,West Bengal,61.77241273
Brinjal,Autumn,2024,April,32.43191472285338,1,Himachal Pradesh,194.8477634
Garlic,Spring,2024,March,15.395829446701242,1,Punjab,86.29489239
Garlic,Winter,2024,April,14.98621295254998,0,Puducherry,122.9066158
Cauliflower,Spring,2024,May,37.42751523137157,0,Rajasthan,132.3289718
Ginger,Summer,2024,June,24.62783907638284,1,Assam,136.5370986
Pumpkin,Summer,2024,July,28.010412606670243,1,Uttarakhand,75.822316
Ginger,Spring,2024,August,24.24827586,0,Chhattisgarh,153.1504975
Brinjal,Autumn,2024,November,31.61402730328641,0,Bihar,204.9530343
Cauliflower,Autumn,2024,July,17.901253766712365,0,Daman and Diu,195.9543233
Cabbage,Autumn,2024,July,11.662685712484107,0,Uttarakhand,76.77630641
Pumpkin,Monsoon,2024,September,19.998561773226484,0,Dadra and Nagar Haveli,140.0384517
Onion,Autumn,2024,June,17.817832049084096,1,Odisha,228.5445506
Onion,Summer,2024,December,10.846684373594442,0,Andhra Pradesh,69.91918256
Potato,Summer,2024,November,36.47830133,1,Odisha,212.9199795
Cucumber,Spring,2024,December,34.325815671109254,0,Tripura,130.7149408
Pumpkin,Winter,2024,July,39.16731612,1,Delhi,189.1863952
Tomato,Spring,2024,April,23.073879671004242,0,Lakshadweep,144.6147257
Potato,Winter,2024,February,25.31419245617354,1,Bihar,188.8492268
Onion,Spring,2024,March,28.504651372959326,1,Assam,138.3999867
Okra,Winter,2024,February,12.00215779930296,1,Chhattisgarh,153.2998588
Pointed grourd,Winter,2024,December,39.68395709262972,1,West Bengal,200.1501717
Potato,Monsoon,2024,December,23.452301345408454,1,Maharashtra,121.8979106
Potato,Winter,2024,April,12.229148997776777,0,Maharashtra,145.2954069
Peas,Summer,2024,April,33.78745413316916,0,Karnataka,198.851785
Okra,Spring,2024,July,32.89263569988182,0,Himachal Pradesh,101.7559716
Pointed grourd,Monsoon,2024,May,11.115579434775192,1,Andhra Pradesh,75.33170318
Pumpkin,Autumn,2024,January,31.92820884049465,0,Jharkhand,73.97038965
Pumpkin,Summer,2024,November,18.019347827150625,0,Maharashtra,82.12064545
Onion,Summer,2024,September,37.37624651397161,1,Uttarakhand,225.0816986
Tomato,Winter,2024,October,39.37069054,1,Manipur,214.0871769
Peas,Spring,2024,July,13.577475318121685,1,Madhya Pradesh,168.7431217
Bitter gourd,Autumn,2024,March,20.04467600763266,1,Haryana,233.7918195
Pointed grourd,Monsoon,2024,May,20.970799870371764,0,Telangana,158.7964197
Pointed grourd,Autumn,2024,March,18.020101088629954,0,Maharashtra,144.3310905
Cauliflower,Autumn,2024,June,31.730927872191305,0,Andaman and Nicobar Islands,215.1626659
Okra,Winter,2024,October,11.668883248131376,1,Mizoram,200.2196165
Ginger,Summer,2024,August,33.9297101,1,Odisha,95.39430025
Chilly,Autumn,2024,August,29.816109498430883,1,Karnataka,113.7222486
Pumpkin,Monsoon,2024,November,22.522993883616603,1,Tripura,176.4828552
Garlic,Spring,2024,December,18.580857914082664,0,Arunachal Pradesh,200.1924821
Bitter gourd,Monsoon,2024,December,33.69993857815288,1,Uttarakhand,59.24366077
Chilly,Winter,2024,October,12.830806481610882,0,Bihar,169.565148
Tomato,Autumn,2024,September,39.31258497033075,0,Puducherry,202.3239109
Cabbage,Spring,2024,November,33.739334712983975,0,Delhi,81.3664166
Chilly,Spring,2024,July,25.501772126752886,1,Tamil Nadu,103.9407312
Potato,Winter,2024,November,23.84474936767051,0,Gujarat,117.4445301
Okra,Autumn,2024,May,28.276015918951654,1,Chandigarh,136.279627
Garlic,Spring,2024,September,16.52749148,0,Delhi,82.18368938
Pumpkin,Summer,2024,November,25.54963916404177,0,Gujarat,138.9499127
Ginger,Monsoon,2024,August,12.877384538745442,0,Delhi,127.774334
Bitter gourd,Monsoon,2024,February,20.200170936233736,0,West Bengal,188.1376093
Garlic,Autumn,2024,July,15.103928366166539,0,Daman and Diu,212.0329245
Cucumber,Winter,2024,June,29.477849720429045,0,Tamil Nadu,167.9117698
Onion,Summer,2024,May,15.524483635784076,1,Tamil Nadu,90.38365769
Ginger,Monsoon,2024,June,27.064697693646963,1,Nagaland,81.1407087
Radish,Summer,2024,November,10.953696186184539,0,Gujarat,184.4527863
Cauliflower,Winter,2024,February,38.68309245791835,0,Tamil Nadu,209.4848621
Pointed grourd,Autumn,2024,August,16.603621933051983,1,Dadra and Nagar Haveli,161.8110667
Tomato,Winter,2024,May,25.672757987225104,1,Gujarat,223.6413693
Bitter gourd,Spring,2024,October,38.76655057369878,0,Arunachal Pradesh,87.65818337
Brinjal,Winter,2024,February,17.70743997936341,0,Bihar,81.27797839
Peas,Winter,2024,July,23.284568729196753,0,Kerala,202.2979936
Cauliflower,Autumn,2024,May,36.254331272660565,1,Daman and Diu,170.4491132
Tomato,Summer,2024,June,23.881536400249775,0,Mizoram,124.7228842
Potato,Winter,2024,March,35.29583578048145,1,Assam,61.50812252
Garlic,Monsoon,2024,April,33.34347588462518,0,Madhya Pradesh,188.5167451
Onion,Monsoon,2024,May,35.588732265954874,1,Delhi,170.2035741
Potato,Monsoon,2024,February,19.73313964198836,0,Lakshadweep,147.6291362
Peas,Autumn,2024,March,10.25311903424162,0,Lakshadweep,164.8282552
Garlic,Summer,2024,November,37.23421605727743,1,West Bengal,67.15043606
Cucumber,Winter,2024,March,20.813163301744197,0,Karnataka,96.96519286
Peas,Monsoon,2024,February,14.948762326364715,1,Goa,121.663563
Peas,Monsoon,2024,October,10.536916409293521,0,Karnataka,101.7924316
Okra,Autumn,2024,November,30.070139563350953,1,Rajasthan,75.85752007
Chilly,Spring,2024,January,16.85555395378404,1,Delhi,119.0911908
Pumpkin,Winter,2024,June,34.99348566157087,0,Chhattisgarh,134.8610463
Cauliflower,Spring,2024,February,18.663117445947435,0,Sikkim,211.8689351
Onion,Spring,2024,November,12.269575672815334,1,Jharkhand,60.57602303
Garlic,Winter,2024,June,37.09104447314459,1,Uttar Pradesh,229.6383214
Brinjal,Autumn,2024,August,28.816572855592664,1,Karnataka,129.03443
Radish,Autumn,2024,April,26.176009100158122,1,Andhra Pradesh,221.480968
Pumpkin,Summer,2024,August,12.71665374604098,1,Delhi,159.6738447
Cauliflower,Spring,2024,June,16.00061726025023,0,Chhattisgarh,107.2029311
Peas,Winter,2024,May,29.956048126968295,0,Jharkhand,229.2802805
Chilly,Summer,2024,June,18.63169434153553,1,Sikkim,171.6541886
Onion,Autumn,2024,November,11.802118279808399,0,Madhya Pradesh,101.5465198
Peas,Autumn,2024,November,15.604433281748898,1,Himachal Pradesh,174.1943566
Okra,Autumn,2024,October,36.838259844896484,1,Dadra and Nagar Haveli,69.99709402
Bitter gourd,Monsoon,2024,December,27.284928587359015,1,Haryana,221.0283544
Chilly,Summer,2024,September,36.703105177718285,1,Rajasthan,61.766551
Pumpkin,Spring,2024,January,18.621559066004053,0,Dadra and Nagar Haveli,103.2325149
Chilly,Spring,2024,April,29.86531620441298,1,Himachal Pradesh,79.84104512
Bitter gourd,Winter,2024,September,37.94349945321261,1,Tripura,151.459325
Potato,Winter,2024,November,10.82822955341295,0,Daman and Diu,229.9883189
Chilly,Summer,2024,June,12.791513740148893,1,Andhra Pradesh,212.6106359
Chilly,Spring,2024,August,25.987892781556514,1,Uttar Pradesh,104.085046
Ginger,Autumn,2024,November,28.773686944652034,0,Arunachal Pradesh,100.7921932
Pointed grourd,Winter,2024,January,10.550939929025521,1,Mizoram,120.1720244
Peas,Monsoon,2024,December,31.186817985113013,0,Bihar,165.5175153
Bitter gourd,Monsoon,2024,September,33.54380127126656,1,Madhya Pradesh,189.8263635
Radish,Winter,2024,February,25.171997919971485,0,Uttarakhand,66.55459965
Radish,Monsoon,2024,August,12.261584133974955,0,Haryana,77.87684413
Bitter gourd,Winter,2024,June,16.198107753044212,1,Daman and Diu,140.4108765
Onion,Winter,2024,August,25.635252935519283,0,Tamil Nadu,65.43771891
Potato,Autumn,2024,March,26.441383789384737,1,Dadra and Nagar Haveli,118.0324417
Onion,Summer,2024,July,24.033880300712035,0,Bihar,185.5555905
Bitter gourd,Spring,2024,February,24.146401310823748,1,Dadra and Nagar Haveli,105.35013
Brinjal,Winter,2024,April,29.475072315496263,0,Kerala,148.4230504
Ginger,Winter,2024,July,17.450479686054685,0,Sikkim,80.64872301
Okra,Summer,2024,July,22.40712877493242,0,Uttarakhand,200.4525125
Pumpkin,Summer,2024,October,17.553932750825894,1,Lakshadweep,233.8539807
Brinjal,Summer,2024,March,17.303297035743093,0,Manipur,132.4896213
Bitter gourd,Spring,2024,June,26.624977721815366,1,Tripura,197.4370265
Ginger,Spring,2024,March,18.219911532705787,1,Himachal Pradesh,196.4642743
Radish,Summer,2024,January,11.374033820856754,1,Punjab,234.2795373
Garlic,Winter,2024,May,30.942434540884236,1,Uttarakhand,117.8073964
Tomato,Monsoon,2024,December,38.87484673489693,1,Meghalaya,148.833125
Garlic,Spring,2024,October,23.30260552960106,0,Andhra Pradesh,85.98998803
Radish,Winter,2024,September,24.169534924362857,0,Tripura,143.0590587
